ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1213,6212,5842140,6212,6708400
1213,6212,5842140,6212,6708870
1213,6212,5842140,6212,6709100
1213,6212,5842140,6212,6710100
1213,6212,5842140,6212,6711100
1213,6212,5842140,6212,6711750
1213,6212,5842140,6212,6711750
1213,6212,5842140,6212,6711980
1213,6212,5842140,6212,6711980
1213,6212,5842140,6212,6712980
1213,6212,5842140,6212,6713980
1213,6212,5842140,6212,6714980
1213,6212,5842140,6212,6716980
1213,6212,5842140,6212,6717980
1213,6212,5842140,6212,6717980
1213,6212,5842140,6212,6718450
1213,6212,5842140,6212,6719450
1213,6212,5842140,6212,6720260
1213,6212,5842140,6212,6721260
1213,6212,5842140,6212,6721260
1213,6212,5842140,6212,6722260
1213,6212,5842140,6212,6723260
1213,6212,5842140,6212,6724260
1213,6212,5842140,6212,6725260
1213,6212,5842300,6212,6725420
1213,6212,5842300,6212,6726230
1213,6212,5842300,6212,6727230
1213,6212,5842300,6212,6728040
1213,6212,5842300,6212,6728510
1213,6212,5842300,6212,6729320
1213,6212,5842300,6212,6729970
1213,6212,5842300,6212,6729970
1213,6212,5842300,6212,6730970
1213,6212,5842300,6212,6731970
1213,6212,5842300,6212,6732970
1213,6212,5842300,6212,6733970
1213,6212,5842300,6212,6734970
1213,6212,5842300,6212,6735970
1213,6212,5842300,6212,6735970
1213,6212,5842300,6212,6736970
1213,6212,5842300,6212,6737970
1213,6212,5842300,6212,6738970
1213,6212,5842300,6212,6739620
1213,6212,5842300,6212,6740430
1213,6212,5842300,6212,6741240
1213,6212,5842300,6212,6742240
1213,6212,5842300,6212,6743240
1213,6212,5842300,6212,6743790
1213,6212,5842300,6212,6744600
1213,6212,5842300,6212,6745600
1213,6212,5842300,6212,6746600
1213,6212,5842300,6212,6747600
1213,6212,5842300,6212,6748600
1213,6212,5842300,6212,6749150
1213,6212,5842300,6212,6750150
1213,6212,5842300,6212,6751150
1213,6212,5842300,6212,6752150
1213,6212,5842300,6212,6752960
1213,6212,5842300,6212,6753960
1213,6212,5842300,6212,6754960
1213,6212,5842300,6212,6754960
1213,6212,5842300,6212,6755770
1213,6212,5842300,6212,6756770
1213,6212,5842300,6212,6757000
1213,6212,5842300,6212,6757000
1213,6212,5842300,6212,6757460
1213,6212,5842300,6212,6758460
1213,6212,5842300,6212,6766460
1213,6212,5842300,6212,6767460
1213,6212,5842300,6212,6768460
1213,6212,5842460,6212,6768620
1213,6212,5842460,6212,6769620
1213,6212,5842460,6212,6769620
1213,6212,5842620,6212,6769780
1213,6212,5842620,6212,6769780
1213,6212,5842620,6212,6769780
1213,6212,5842620,6212,6770780
1213,6212,5842620,6212,6771780
1213,6212,5842620,6212,6772780
1213,6212,5842620,6212,6773780
1213,6212,5842620,6212,6774780
1213,6212,5842620,6212,6775430
1213,6212,5842620,6212,6776240
1213,6212,5842620,6212,6776560
1213,6212,5842620,6212,6777030
1213,6212,5842620,6212,6777030
1213,6212,5842620,6212,6778030
1213,6212,5842620,6212,6778030
1213,6212,5842620,6212,6778500
1213,6212,5842620,6212,6779050
1213,6212,5842620,6212,6780050
1213,6212,5842620,6212,6781050
1213,6212,5842620,6212,6781700
1213,6212,5842620,6212,6782290
1213,6212,5842620,6212,6783290
1213,6212,5842620,6212,6784290
1213,6212,5842620,6212,6784610
1213,6212,5842620,6212,6785080
1213,6212,5842620,6212,6785080
1213,6212,5842620,6212,6785890
1213,6212,5842620,6212,6786890
1213,6212,5842620,6212,6787350
1213,6212,5842620,6212,6795350
1213,6212,5842620,6212,6796350
1213,6212,5842620,6212,6804350
1213,6212,5842620,6212,6805350
1213,6212,5842620,6212,6806350
1213,6212,5842620,6212,6806350
1213,6212,5842620,6212,6806350
1213,6212,5842620,6212,6807350
1213,6212,5842620,6212,6808350
1213,6212,5842620,6212,6808900
1213,6212,5842620,6212,6809370
1213,6212,5842620,6212,6810370
1213,6212,5842620,6212,6810840
1213,6212,5842620,6212,6811840
1213,6212,5842620,6212,6811840
1213,6212,5842620,6212,6812840
1213,6212,5842620,6212,6813650
1213,6212,5842620,6212,6814650
1213,6212,5842620,6212,6815650
1213,6212,5842620,6212,6816650
1213,6212,5842620,6212,6816650
1213,6212,5842620,6212,6817650
1213,6212,5842620,6212,6818650
1213,6212,5842620,6212,6819650
1213,6212,5842620,6212,6820120
1213,6212,5842620,6212,6821120
1213,6212,5842620,6212,6821590
1213,6212,5842620,6212,6822590
1213,6212,5842620,6212,6823590
1213,6212,5842620,6212,6824060
1213,6212,5842620,6212,6824530
1213,6212,5842620,6212,6825530
1213,6212,5842620,6212,6826530
1213,6212,5842620,6212,6827530
1213,6212,5842620,6212,6827850
1213,6212,5842620,6212,6827850
1213,6212,5842620,6212,6828170
1213,6212,5842620,6212,6828170
1213,6212,5842620,6212,6828980
1213,6212,5842620,6212,6829980
1213,6212,5842620,6212,6829980
1213,6212,5842620,6212,6830980
1213,6212,5842620,6212,6831980
1213,6212,5842620,6212,6832630
1213,6212,5842620,6212,6833630
1213,6212,5842620,6212,6834100
1213,6212,5842620,6212,6834750
1213,6212,5842620,6212,6835750
1213,6212,5842620,6212,6836120
1213,6212,5842620,6212,6837120
1213,6212,5842620,6212,6837590
1213,6212,5842620,6212,6837590
1213,6212,5842620,6212,6837590
1213,6212,5842620,6212,6838060
1213,6212,5842620,6212,6839060
1213,6212,5842620,6212,6840060
1213,6212,5842620,6212,6841060
1213,6212,5842620,6212,6841530
1213,6212,5842620,6212,6849530
1213,6212,5842620,6212,6850180
1213,6212,5842620,6212,6851180
1213,6212,5842620,6212,6851990
1213,6212,5842620,6212,6852990
1213,6212,5842620,6212,6853450
1213,6212,5842620,6212,6854450
1213,6212,5842620,6212,6855260
1213,6212,5842620,6212,6856260
1213,6212,5842620,6212,6857260
1213,6212,5842620,6212,6857580
1213,6212,5842620,6212,6858050
1213,6212,5842620,6212,6859050
1213,6212,5842620,6212,6859050
1213,6212,5842620,6212,6859050
1213,6212,5842620,6212,6860050
1213,6212,5842620,6212,6862050
1213,6212,5842780,6212,6862210
1213,6212,5842780,6212,6863210
1213,6212,5842780,6212,6864210
1213,6212,5842780,6212,6864210
1213,6212,5842780,6212,6865210
1213,6212,5842780,6212,6866210
1213,6212,5842780,6212,6867210
1213,6212,5842780,6212,6868210
1213,6212,5842780,6212,6868680
1213,6212,5842780,6212,6869150
1213,6212,5842780,6212,6869380
1213,6212,5842780,6212,6870380
1213,6212,5842780,6212,6870380
1213,6212,5842780,6212,6871380
1213,6212,5842780,6212,6871850
1213,6212,5842780,6212,6872850
1213,6212,5842780,6212,6873850
1213,6212,5842780,6212,6874500
1213,6212,5842780,6212,6875500
1213,6212,5842780,6212,6876500
1213,6212,5842780,6212,6877310
1213,6212,5842780,6212,6878310
1213,6212,5842780,6212,6878310
1213,6212,5842780,6212,6879310
1213,6212,5842780,6212,6880310
1213,6212,5842780,6212,6881310
1213,6212,5842780,6212,6889310
1213,6212,5842780,6212,6890310
1213,6212,5842780,6212,6892310
1213,6212,5842780,6212,6892770
1213,6212,5842780,6212,6893090
1213,6212,5842780,6212,6894090
1213,6212,5842780,6212,6894560
1213,6212,5842780,6212,6895560
1213,6212,5842780,6212,6896370
1213,6212,5842780,6212,6896960
1213,6212,5842780,6212,6897960
1213,6212,5842780,6212,6898960
1213,6212,5842780,6212,6899960
1213,6212,5842780,6212,6900430
1213,6212,5842780,6212,6900900
1213,6212,5842940,6212,6901060
1213,6212,5842940,6212,6901060
1213,6212,5842940,6212,6902060
1213,6212,5842940,6212,6902060
1213,6212,5842940,6212,6903060
1213,6212,5843100,6212,6903220
1213,6212,5843100,6212,6904220
1213,6212,5843100,6212,6904690
1213,6212,5843100,6212,6905500
1213,6212,5843100,6212,6906500
1213,6212,5843100,6212,6906970
1213,6212,5843100,6212,6906970
1213,6212,5843100,6212,6907970
1213,6212,5843100,6212,6908970
1213,6212,5843100,6212,6909290
1213,6212,5843100,6212,6910290
1213,6212,5843100,6212,6911290
1213,6212,5843100,6212,6912290
1213,6212,5843100,6212,6912290
1213,6212,5843100,6212,6913290
1213,6212,5843100,6212,6914100
1213,6212,5843100,6212,6914570
1213,6212,5843100,6212,6915570
1213,6212,5843100,6212,6916570
1213,6212,5843100,6212,6917040
1213,6212,5843100,6212,6917850
1213,6212,5843100,6212,6917850
1213,6212,5843100,6212,6918850
1213,6212,5843100,6212,6919850
1213,6212,5843100,6212,6920850
1213,6212,5843100,6212,6921850
1213,6212,5843100,6212,6922850
1213,6212,5843100,6212,6923850
1213,6212,5843100,6212,6924850
1213,6212,5843100,6212,6925850
1213,6212,5843100,6212,6925850
1213,6212,5843100,6212,6926850
1213,6212,5843100,6212,6927850
1213,6212,5843100,6212,6928170
1213,6212,5843100,6212,6928170
1213,6212,5843100,6212,6928980
1213,6212,5843100,6212,6928980
1213,6212,5843100,6212,6929980
1213,6212,5843100,6212,6929980
1213,6212,5843100,6212,6930980
1213,6212,5843100,6212,6931210
1213,6212,5843100,6212,6931210
1213,6212,5843100,6212,6931860
1213,6212,5843100,6212,6932330
1213,6212,5843100,6212,6933140
1213,6212,5843100,6212,6933610
1213,6212,5843100,6212,6934200
1213,6212,5843100,6212,6934520
1213,6212,5843100,6212,6935520
1213,6212,5843100,6212,6936520
1213,6212,5843100,6212,6937520
1213,6212,5843100,6212,6938520
1213,6212,5843100,6212,6939170
1213,6212,5843100,6212,6939170
1213,6212,5843100,6212,6940170
1213,6212,5843100,6212,6940640
1213,6212,5843100,6212,6941640
1213,6212,5843100,6212,6941960
1213,6212,5843100,6212,6942960
1213,6212,5843100,6212,6943960
1213,6212,5843100,6212,6951960
1213,6212,5843100,6212,6951960
1213,6212,5843100,6212,6952280
1213,6212,5843100,6212,6952280
1213,6212,5843100,6212,6953280
1213,6212,5843100,6212,6953280
1213,6212,5843100,6212,6954090
1213,6212,5843100,6212,6954410
1213,6212,5843100,6212,6954730
1213,6212,5843100,6212,6955200
1213,6212,5843100,6212,6956200
1213,6212,5843100,6212,6957010
1213,6212,5843100,6212,6957480
1213,6212,5843100,6212,6958480
1213,6212,5843100,6212,6959290
1213,6212,5843100,6212,6960290
1213,6212,5843100,6212,6961290
1213,6212,5843100,6212,6961290
1213,6212,5843100,6212,6962290
1213,6212,5843100,6212,6963290
1213,6212,5843100,6212,6964290
1213,6212,5843100,6212,6964290
1213,6212,5843100,6212,6965100
1213,6212,5843100,6212,6965420
1213,6212,5843100,6212,6966420
1213,6212,5843100,6212,6967230
1213,6212,5843100,6212,6968040
1213,6212,5843100,6212,6968850
1213,6212,5843100,6212,6968850
1213,6212,5843100,6212,6969850
1213,6212,5843100,6212,6970850
1213,6212,5843100,6212,6971850
1213,6212,5843100,6212,6972660
1213,6212,5843100,6212,6973310
1213,6212,5843100,6212,6973780
1213,6212,5843100,6212,6973780
1213,6212,5843100,6212,6974780
1213,6212,5843100,6212,6975430
1213,6212,5843100,6212,6976430
1213,6212,5843100,6212,6977430
1213,6212,5843100,6212,6977430
1213,6212,5843100,6212,6978430
1213,6212,5843100,6212,6979240
1213,6212,5843150,6212,6979290
1213,6212,5843150,6212,6979760
1213,6212,5843150,6212,6980760
1213,6212,5843150,6212,6981760
1213,6212,5843150,6212,6982230
1213,6212,5843150,6212,6983230
1213,6212,5843150,6212,6984230
1213,6212,5843150,6212,6985040
1213,6212,5843150,6212,6987040
1213,6212,5843150,6212,6988040
1213,6212,5843150,6212,6989040
1213,6212,5843150,6212,6990040
1213,6212,5843150,6212,6991040
1213,6212,5843150,6212,6992040
1213,6212,5843150,6212,6993040
1213,6212,5843150,6212,6994040
1213,6212,5843310,6212,6994200
1213,6212,5843310,6212,6998200
1213,6212,5843310,6212,6999010
1213,6212,5843310,6212,6999660
1213,6212,5843310,6212,7000660
1213,6212,5843310,6212,7001470
1213,6212,5843310,6212,7002470
1213,6212,5843310,6212,7002700
1213,6212,5843310,6212,7003290
1213,6212,5843310,6212,7004100
1213,6212,5843310,6212,7004100
1213,6212,5843310,6212,7004570
1213,6212,5843310,6212,7005040
1213,6212,5843310,6212,7006040
1213,6212,5843310,6212,7007040
1213,6212,5843310,6212,7008040
1213,6212,5843310,6212,7009040
1213,6212,5843310,6212,7010040
1213,6212,5843310,6212,7011040
1213,6212,5843310,6212,7011690
1213,6212,5843310,6212,7012500
1213,6212,5843310,6212,7013500
1213,6212,5843310,6212,7014500
1213,6212,5843630,6212,7014820
1213,6212,5843630,6212,7015820
1213,6212,5843630,6212,7016820
1213,6212,5843630,6212,7017290
1213,6212,5843630,6212,7017940
1213,6212,5843630,6212,7018410
1213,6212,5843630,6212,7019410
1213,6212,5843630,6212,7020410
1213,6212,5843630,6212,7021220
1213,6212,5843630,6212,7021540
1213,6212,5843630,6212,7022540
1213,6212,5843630,6212,7023350
1213,6212,5843630,6212,7024350
1213,6212,5843630,6212,7024350
1213,6212,5843630,6212,7024820
1213,6212,5843630,6212,7025140
1213,6212,5843630,6212,7025460
1213,6212,5843630,6212,7026460
1213,6212,5843630,6212,7027270
1213,6212,5843630,6212,7028270
1213,6212,5843630,6212,7028270
1213,6212,5843630,6212,7029270
1213,6212,5843630,6212,7030270
1213,6212,5843630,6212,7031270
1213,6212,5843630,6212,7031270
1213,6212,5843630,6212,7031740
1213,6212,5843630,6212,7032740
1213,6212,5843630,6212,7033740
1213,6212,5843630,6212,7034550
1213,6212,5843630,6212,7034870
1213,6212,5843630,6212,7035870
1213,6212,5843630,6212,7039870
1213,6212,5843630,6212,7039870
1213,6212,5843630,6212,7040190
1213,6212,5843630,6212,7044190
1213,6212,5843630,6212,7045190
1213,6212,5843630,6212,7046000
1213,6212,5843630,6212,7046460
1213,6212,5843630,6212,7046780
1213,6212,5843630,6212,7047780
1213,6212,5843630,6212,7048250
1213,6212,5843740,6212,7048360
1213,6212,5843740,6212,7049170
1213,6212,5843740,6212,7049980
1213,6212,5843740,6212,7050450
1213,6212,5843740,6212,7051450
1213,6212,5843740,6212,7052450
1213,6212,5843740,6212,7053450
1213,6212,5843740,6212,7054450
1213,6212,5843740,6212,7054450
1213,6212,5843740,6212,7055100
1213,6212,5843740,6212,7056100
1213,6212,5843740,6212,7056100
1213,6212,5843740,6212,7057100
1213,6212,5843740,6212,7058100
1213,6212,5843740,6212,7059100
1213,6212,5843740,6212,7059690
1213,6212,5843740,6212,7060690
1213,6212,5843740,6212,7061690
1213,6212,5843740,6212,7062280
1213,6212,5843740,6212,7063280
1213,6212,5843740,6212,7063280
1213,6212,5843740,6212,7064090
1213,6212,5843740,6212,7065090
1213,6212,5843740,6212,7066090
1213,6212,5843740,6212,7067090
1213,6212,5843740,6212,7067740
1213,6212,5843740,6212,7068740
1213,6212,5843740,6212,7069740
1213,6212,5843740,6212,7070740
1213,6212,5843740,6212,7071210
1213,6212,5843740,6212,7072210
1213,6212,5843740,6212,7073210
1213,6212,5843740,6212,7074210
1213,6212,5843740,6212,7075020
1213,6212,5843740,6212,7076020
1213,6212,5843740,6212,7077020
1213,6212,5843740,6212,7077830
1213,6212,5843740,6212,7077830
1213,6212,5843740,6212,7078050
1213,6212,5843740,6212,7079050
1213,6212,5843740,6212,7083050
1213,6212,5843740,6212,7083520
1213,6212,5843740,6212,7084520
1213,6212,5843740,6212,7084520
1213,6212,5843740,6212,7085520
1213,6212,5843740,6212,7085520
1213,6212,5843740,6212,7086330
1213,6212,5843740,6212,7086800
1213,6212,5843740,6212,7087120
1213,6212,5843740,6212,7088120
1213,6212,5843740,6212,7089120
1213,6212,5843740,6212,7090120
1213,6212,5843740,6212,7090590
1213,6212,5843740,6212,7091060
1213,6212,5843740,6212,7091280
1213,6212,5843740,6212,7092280
1213,6212,5843740,6212,7093280
1213,6212,5843740,6212,7094280
1213,6212,5843740,6212,7094750
1213,6212,5843740,6212,7095750
1213,6212,5843740,6212,7095750
1213,6212,5843740,6212,7096400
1213,6212,5843740,6212,7097400
1213,6212,5843740,6212,7098400
1213,6212,5843740,6212,7099400
1213,6212,5843740,6212,7100210
1213,6212,5843740,6212,7101210
1213,6212,5843740,6212,7101680
1213,6212,5843740,6212,7102140
1213,6212,5843740,6212,7102730
1213,6212,5843740,6212,7103540
1213,6212,5843740,6212,7104540
1213,6212,5843740,6212,7105540
1213,6212,5843740,6212,7106540
1213,6212,5843740,6212,7106540
1213,6212,5843740,6212,7107540
1213,6212,5843740,6212,7107540
1213,6212,5843740,6212,7108540
1213,6212,5843740,6212,7109540
1213,6212,5843740,6212,7110540
1213,6212,5843740,6212,7111540
1213,6212,5843740,6212,7112010
1213,6212,5843740,6212,7113010
1213,6212,5843740,6212,7113480
1213,6212,5843740,6212,7113940
1213,6212,5843740,6212,7114260
1213,6212,5843740,6212,7118260
1213,6212,5843740,6212,7119260
1213,6212,5843740,6212,7120260
1213,6212,5843740,6212,7121260
1213,6212,5843740,6212,7121580
1213,6212,5843740,6212,7122580
1213,6212,5843740,6212,7123390
1213,6212,5843740,6212,7123860
1213,6212,5843740,6212,7124670
1213,6212,5843740,6212,7125670
1213,6212,5843880,6212,7125810
1213,6212,5843880,6212,7126810
1213,6212,5843880,6212,7127810
1213,6212,5843880,6212,7128360
1213,6212,5843880,6212,7129360
1213,6212,5843880,6212,7130360
1213,6212,5843880,6212,7131360
1213,6212,5843880,6212,7132360
1213,6212,5843880,6212,7132830
1213,6212,5843880,6212,7140830
1213,6212,5843880,6212,7141830
1213,6212,5843880,6212,7142830
1213,6212,5843880,6212,7143830
1213,6212,5843880,6212,7143830
1213,6212,5843880,6212,7144830
1213,6212,5843880,6212,7145640
1213,6212,5843880,6212,7146640
1213,6212,5843880,6212,7146640
1213,6212,5843880,6212,7147450
1213,6212,5843880,6212,7148260
1213,6212,5843880,6212,7149260
1213,6212,5843880,6212,7150260
1213,6212,5843880,6212,7150910
1213,6212,5843880,6212,7151230
1213,6212,5843880,6212,7151230
1213,6212,5843880,6212,7152230
1213,6212,5843880,6212,7153230
1213,6212,5843880,6212,7153230
1213,6212,5843880,6212,7154230
1213,6212,5843880,6212,7155230
1213,6212,5843880,6212,7156230
1213,6212,5843880,6212,7157230
1213,6212,5843880,6212,7159230
1213,6212,5843880,6212,7159700
1213,6212,5843880,6212,7160700
1213,6212,5843880,6212,7161350
1213,6212,5843880,6212,7162350
1213,6212,5843880,6212,7163350
1213,6212,5843880,6212,7163820
1213,6212,5843880,6212,7167820
1213,6212,5843880,6212,7168290
1213,6212,5843880,6212,7169290
1213,6212,5843880,6212,7170290
1213,6212,5843880,6212,7170940
1213,6212,5843880,6212,7171260
1213,6212,5843880,6212,7172260
1213,6212,5843880,6212,7173260
1213,6212,5843880,6212,7174260
1213,6212,5843880,6212,7174730
1213,6212,5843880,6212,7175730
1213,6212,5843880,6212,7176540
1213,6212,5843880,6212,7177350
1213,6212,5843880,6212,7177350
1213,6212,5843880,6212,7178160
1213,6212,5843880,6212,7179160
1213,6212,5843880,6212,7180160
1213,6212,5843880,6212,7181160
1213,6212,5843880,6212,7182160
1213,6212,5843880,6212,7182380
1213,6212,5843880,6212,7182850
1213,6212,5843880,6212,7183850
1213,6212,5843990,6212,7183960
1213,6212,5843990,6212,7184430
1213,6212,5843990,6212,7184750
1213,6212,5844100,6212,7184860
1213,6212,5844100,6212,7185860
1213,6212,5844100,6212,7186860
1213,6212,5844100,6212,7187670
1213,6212,5844100,6212,7188670
1213,6212,5844100,6212,7188990
1213,6212,5844100,6212,7188990
1213,6212,5844100,6212,7188990
1213,6212,5844100,6212,7189460
1213,6212,5844100,6212,7190460
1213,6212,5844100,6212,7190460
1213,6212,5844100,6212,7191460
1213,6212,5844100,6212,7191460
1213,6212,5844100,6212,7192270
1213,6212,5844100,6212,7192270
1213,6212,5844100,6212,7193270
1213,6212,5844100,6212,7194270
1213,6212,5844100,6212,7195270
1213,6212,5844100,6212,7195920
1213,6212,5844100,6212,7196920
1213,6212,5844100,6212,7197920
1213,6212,5844100,6212,7197920
1213,6212,5844100,6212,7198920
1213,6212,5844100,6212,7199920
1213,6212,5844100,6212,7200390
1213,6212,5844100,6212,7201040
1213,6212,5844100,6212,7202040
1213,6212,5844100,6212,7202690
1213,6212,5844100,6212,7203160
1213,6212,5844100,6212,7203480
1213,6212,5844100,6212,7203480
1213,6212,5844100,6212,7203950
1213,6212,5844100,6212,7204600
1213,6212,5844100,6212,7205070
1213,6212,5844100,6212,7205880
1213,6212,5844100,6212,7206350
1213,6212,5844100,6212,7207350
1213,6212,5844100,6212,7208160
1213,6212,5844100,6212,7209160
1213,6212,5844100,6212,7209160
1213,6212,5844100,6212,7210160
1213,6212,5844100,6212,7210160
1213,6212,5844100,6212,7210630
1213,6212,5844100,6212,7211630
1213,6212,5844100,6212,7212630
1213,6212,5844100,6212,7213440
1213,6212,5844100,6212,7214250
1213,6212,5844100,6212,7214250
1213,6212,5844100,6212,7214900
1213,6212,5844100,6212,7215900
1213,6212,5844100,6212,7216900
1213,6212,5844100,6212,7217360
1213,6212,5844100,6212,7217830
1213,6212,5844100,6212,7218150
1213,6212,5844100,6212,7218470
1213,6212,5844100,6212,7219280
1213,6212,5844100,6212,7220280
1213,6212,5844100,6212,7221280
1213,6212,5844100,6212,7221280
1213,6212,5844100,6212,7222280
1213,6212,5844100,6212,7223280
1213,6212,5844100,6212,7224280
1213,6212,5844100,6212,7224280
1213,6212,5844100,6212,7224750
1213,6212,5844100,6212,7232750
1213,6212,5844100,6212,7233750
1213,6212,5844100,6212,7234750
1213,6212,5844100,6212,7234970
1213,6212,5844100,6212,7235780
1213,6212,5844100,6212,7236780
1213,6212,5844100,6212,7237780
1213,6212,5844100,6212,7238780
1213,6212,5844100,6212,7239780
1213,6212,5844100,6212,7240100
1213,6212,5844100,6212,7241100
1213,6212,5844100,6212,7241450
1213,6212,5844100,6212,7241450
1213,6212,5844100,6212,7242260
1213,6212,5844100,6212,7242910
1213,6212,5844100,6212,7243910
1213,6212,5844100,6212,7244910
1213,6212,5844100,6212,7245720
1213,6212,5844100,6212,7246370
1213,6212,5844100,6212,7247370
1213,6212,5844100,6212,7248180
1213,6212,5844260,6212,7248340
1213,6212,5844260,6212,7249340
1213,6212,5844260,6212,7250340
